provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zip_code
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801
250049,BEACHAM MEMORIAL HOSPITAL,205 N CHERRY ST,MAGNOLIA,MS,39652
320033,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,LOS ALAMOS,NM,87544
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,MOSES LAKE,WA,98837
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432
230066,"MERCY HEALTH PARTNERS, HACKLEY CAMPUS",1700 CLINTON STREET,MUSKEGON,MI,49442
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,67880
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",134 HOMER AVENUE,CORTLAND,NY,13045
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,WY,82901
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372
670050,TRUSTPOINT HOSPITAL,4302 PRINCETON,LUBBOCK,TX,79415
370100,CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,HUGO,OK,74743
240084,VIRGINIA REGIONAL MEDICAL CENTER,901 9TH STREET NORTH,VIRGINIA,MN,55792
180106,"CLINTON COUNTY HOSPITAL, INC",723 BURKESVILLE ROAD,ALBANY,KY,42602
230054,MARQUETTE GENERAL HOSPITAL,420 W MAGNETIC,MARQUETTE,MI,49855
230133,OTSEGO MEMORIAL HOSPITAL,825 N CENTER AVE,GAYLORD,MI,49735
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201
40067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754
220060,JORDAN HOSPITAL INC,275 SANDWICH STREET,PLYMOUTH,MA,2360
370007,NEWMAN MEMORIAL HOSPITAL,905 SOUTH MAIN STREET,SHATTUCK,OK,73858
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850
200041,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950
250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,MS,39350
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701
110027,COBB MEMORIAL HOSPITAL,577 FRANKLIN SPRINGS STREET,ROYSTON,GA,30662
180064,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MOUNT STERLING,KY,40353
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"835 JOHNSON STREET, PO BOX 835",FAIRMONT,MN,56031
10065,RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760
220067,QUINCY MEDICAL CENTER,114 WHITWELL STREET,QUINCY,MA,2169
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725
380040,ST CHARLES MEDICAL CENTER - REDMOND,1253 N CANAL BLVD,REDMOND,OR,97756
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,EASTLAND,TX,76448
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,1460 ORANGE STREET,COSHOCTON,OH,43812
340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752
360059,METRO HEALTH MEDICAL CENTER,2500 METROHEALTH DRIVE,CLEVELAND,OH,44109
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514
260115,MISSOURI BAPTIST HOSPITAL SULLIVAN,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080
140019,SHELBY MEMORIAL HOSPITAL,200 S CEDAR ST,SHELBYVILLE,IL,62565
240019,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,DULUTH,MN,55805
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703
220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,2138
10025,GEORGE H. LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215
390150,SOUTHWEST REGIONAL MEDICAL CENTER,350 BONAR AVENUE,WAYNESBURG,PA,15370
220046,BERKSHIRE MEDICAL CENTER INC,725 NORTH STREET,PITTSFIELD,MA,1201
230151,BOTSFORD HOSPITAL,28050 GRAND RIVER AVENUE,FARMINGTON HILL,MI,48336
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207
230059,SAINT MARY'S HEALTH CARE,200 JEFFERSON AVENUE SE,GRAND RAPIDS,MI,49503
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820
150024,WILLIAM N WISHARD MEMORIAL HOSPITAL,1001 W 10TH ST,INDIANAPOLIS,IN,46202
110051,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512
180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977
60036,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVENUE,LA JUNTA,CO,81050
120028,NORTH HAWAII COMMUNITY HOSPITAL,67 1125 MAMALAHOA HIGHWAY,KAMUELA,HI,96743
70036,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,FARMINGTON,CT,6032
340148,MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103
110135,TAYLOR REGIONAL HOSPITAL,1297 MACON HIGHWAY,HAWKINSVILLE,GA,31036
100106,DOCTOR'S MEMORIAL HOSPITAL INC,333 N BYRON BUTLER PKWY,PERRY,FL,32348
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124
60049,YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,STEAMBOAT SPRIN,CO,80487
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642
130025,MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440
120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,141 BEN BOLT AVENUE,TAZEWELL,VA,24651
190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,71220
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355
220126,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062
50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436
350015,MEDCENTER ONE,300 N 7TH ST,BISMARCK,ND,58506
440148,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP,520 W MAIN ST,SMITHVILLE,TN,37166
370139,PERRY MEMORIAL HOSPITAL,501 FOURTEENTH STREET,PERRY,OK,73077
220135,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,2540
230013,DOCTORS' HOSPITAL OF MICHIGAN,461 W HURON ST,PONTIAC,MI,48341
220082,SAINTS  MEDICAL CENTER INC,1 HOSPITAL DRIVE,LOWELL,MA,1852
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,111 COLCHESTER AVE,BURLINGTON,VT,5401
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA,BRECKENRIDGE,TX,76424
330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326
330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,BROOKLYN,NY,11212
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301
330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,14094
530015,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,JACKSON,WY,83001
380056,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031
220019,HARRINGTON MEMORIAL HOSPITAL,100 SOUTH STREET,SOUTHBRIDGE,MA,1550
330223,MASSENA MEMORIAL HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,STUTTGART,AR,72160
190190,CALDWELL MEMORIAL HOSPITAL,411 MAIN STREET,COLUMBIA,LA,71418
70003,DAY KIMBALL HOSPITAL,320 POMFRET STREET,PUTNAM,CT,6260
120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,5301
390189,SHAMOKIN AREA COMMUNITY HOSPITAL,4200 HOSPITAL ROAD,COAL TOWNSHIP,PA,17866
390008,ELLWOOD CITY HOSPITAL,724 PERSHING STREET,ELLWOOD CITY,PA,16117
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26651
180095,CRITTENDEN HEALTH SYSTEM,520 WEST GUM STREET,MARION,KY,42064
70021,WINDHAM COMM MEM HOSP & HATCH HOSP,112 MANSFIELD AVE,WILLIMANTIC,CT,6226
220070,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176
220171,LAHEY CLINIC HOSPITAL,41 & 45 MALL ROAD,BURLINGTON,MA,1803
170105,MCPHERSON HOSPITAL INC,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460
10066,FLORALA MEMORIAL HOSPITAL,24273 FIFTH AVENUE,FLORALA,AL,36442
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,500 OSBORN BLVD,SAULT SAINTE MA,MI,49783
330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622
370048,MCCURTAIN MEMORIAL HOSPITAL,1301 LINCOLN ROAD,IDABEL,OK,74745
410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908
250036,GEORGE COUNTY HOSPITAL,859 WINTER STREET,LUCEDALE,MS,39452
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096
370166,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467
530025,IVINSON MEMORIAL HOSPITAL,255 N 30TH,LARAMIE,WY,82072
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762
220033,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915
320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,1397 WEIMER ROAD,TAOS,NM,87571
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676
190183,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040
180115,ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR,"145 NEWCOMB AVENUE, P O BOX 1310",MOUNT VERNON,KY,40456
10148,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401
140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641
220012,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,MA,2601
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,1025 CENTER ST,ASHLAND,OH,44805
230085,SOUTH HAVEN COMMUNITY HOSPITAL,955 S BAILEY AVE,SOUTH HAVEN,MI,49090
330064,NEW YORK DOWNTOWN HOSPITAL,170 WILLIAM STREET,NEW YORK,NY,10038
340011,SPRUCE PINE COMMUNITY HOSPITAL,125 HOSPITAL DR,SPRUCE PINE,NC,28777
250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,MS,39367
50618,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315
140167,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970
340038,BEAUFORT COUNTY MEDICAL CENTER,628 E 12TH ST,WASHINGTON,NC,27889
330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078
10109,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K WILSON,CARROLLTON,AL,35447
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953
70011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,6790
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555
10085,DECATUR GENERAL HOSPITAL,1201 7TH STREET SE,DECATUR,AL,35609
10058,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,35042
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669
40020,ST BERNARDS MEDICAL CTR,225 E JACKSON,JONESBORO,AR,72401
190184,CITIZENS MEDICAL CENTER,7939 U S HWY 165 SOUTH,COLUMBIA,LA,71418
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553
450155,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD,HEREFORD,TX,79045
420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560
360014,O'BLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701
450620,DIMMIT COUNTY MEMORIAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450
230095,WEST BRANCH REGIONAL MEDICAL CENTER,2463 SOUTH M-30,WEST BRANCH,MI,48661
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508
170150,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,67005
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485
140083,LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644
220176,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,1608
230096,STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091
120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311
450654,STARR COUNTY MEMORIAL HOSPITAL,128  N FM RD 3167,RIO GRANDE CITY,TX,78582
440174,HAYWOOD PARK COMMUNITY HOSPITAL,2545 N WASHINGTON AVE,BROWNSVILLE,TN,38012
450253,BELLVILLE GENERAL HOSPITAL,44 N CUMMINGS,BELLVILLE,TX,77418
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,300 E WARWICK DR,ALMA,MI,48801
170039,SUMNER REGIONAL MEDICAL CENTER,1323 NORTH A ST,WELLINGTON,KS,67152
190011,E A CONWAY MEDICAL CENTER,4864 JACKSON STREET,MONROE,LA,71202
370153,ELKVIEW GENERAL HOSPITAL,429 WEST ELM STREET,HOBART,OK,73651
390041,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620
370057,OKMULGEE MEMORIAL HOSPITAL,"1401 MORRIS DRIVE, P O BOX 1038",OKMULGEE,OK,74447
40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830
390062,NASON HOSPITAL,105 NASON DRIVE,ROARING SPRING,PA,16673
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310
180105,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167
190151,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,71269
40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108
230108,PORTAGE HEALTH HOSPITAL,500 CAMPUS DRIVE,HANCOCK,MI,49930
170183,KANSAS SURGERY & RECOVERY CENTER,2770 N WEBB ROAD,WICHITA,KS,67226
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934
360356,"PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC",2390 ENTERPRISE DRIVE,FREMONT,OH,43420
440047,GIBSON GENERAL HOSPITAL,200 HOSPITAL DR,TRENTON,TN,38382
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045
380091,KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015
330132,TLC HEALTH NETWORK,100 MEMORIAL DRIVE,GOWANDA,NY,14070
260080,RIPLEY COUNTY MEMORIAL HOSPITAL,109 PLUM ST,DONIPHAN,MO,63935
230208,CARSON CITY HOSPITAL,406 EAST ELM ST,CARSON CITY,MI,48811
440200,STONES RIVER HOSPITAL & DEKALB COMMUNITY HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358
200052,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,4743
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045
320037,CIBOLA GENERAL HOSPITAL,1016 ROOSEVELT AVENUE,GRANTS,NM,87020
190218,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,MANY,LA,71449
10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,36340
190006,UNIVERSITY MEDICAL CENTER,2390 WEST CONGRESS,LAFAYETTE,LA,70506
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,ANDREWS,TX,79714
220095,HEYWOOD HOSPITAL,242 GREEN STREET,GARDNER,MA,1440
220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301
220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,2138
250060,JEFFERSON COUNTY HOSPITAL,809 S MAIN BOX 577,FAYETTE,MS,39069
220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135
190140,FRANKLIN MEDICAL CENTER,2106 LOOP ROAD,WINNSBORO,LA,71295
390093,CLARION HOSPITAL,271 PERKINS ROAD,CLARION,PA,16214
100139,TRI COUNTY HOSPITAL - WILLISTON,125 SW 7TH ST,WILLISTON,FL,32696
40051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,38751
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,LOUISVILLE,GA,30434
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,TX,76255
140137,GREENVILLE REGIONAL HOSPITAL,200 HEALTHCARE DR,GREENVILLE,IL,62246
220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118
270087,HEALTH CENTER NORTHWEST,320 SUNNYVIEW LANE,KALISPELL,MT,59901
110113,BURKE MEDICAL CENTER,351 LIBERTY ST,WAYNESBORO,GA,30830
330151,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,HORNELL,NY,14843
190098,LSU HEALTH SCIENCES CENTER - SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,71130
230279,BRIGHTON HOSPITAL,12851 E GRAND RIVER,BRIGHTON,MI,48116
440115,HUMBOLDT GENERAL HOSPITAL INC,3525 CHERE CAROL RD,HUMBOLDT,TN,38343
370083,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH,510 EAST MAIN STREET,ANTLERS,OK,74523
440001,UNICOI COUNTY MEMORIAL HOSPITAL,GREENWAY CIRCLE,ERWIN,TN,37650
370172,CHOCTAW NATION HEALTHCARE,1 CHOCTAW WAY,TALIHINA,OK,74571
330204,BELLEVUE HOSPITAL CENTER,FIRST AVENUE AT 27TH STREET,NEW YORK,NY,10016
440007,UNITED REGIONAL MEDICAL CENTER,1001 MCARTHUR ST,MANCHESTER,TN,37355
450438,COLORADO FAYETTE MEDICAL CENTER,400 YOUENS DRIVE,WEIMAR,TX,78962
230275,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,SAGINAW,MI,48608
20027,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,99835
450293,FRIO REGIONAL HOSPITAL,200 S IH 35,PEARSALL,TX,78061
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH (75-2),ROOSEVELT,UT,84066
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",7571 STATE ROUTE 54,BATH,NY,14810
240071,DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,MN,55021
220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890
190081,WEST CARROLL MEMORIAL HOSPITAL,522 ROSS STREET,OAK GROVE,LA,71263
330306,LUTHERAN MEDICAL CENTER,150 55TH STREET,BROOKLYN,NY,11220
360247,"WOODS AT PARKSIDE,THE",349 OLDE RIDENOUR ROAD,COLUMBUS,OH,43230
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501
490033,WARREN MEMORIAL HOSPITAL,1000 NORTH SHENANDOAH AVE,FRONT ROYAL,VA,22630
420016,BARNWELL COUNTY HOSPITAL,PO BOX 588  811  REYNOLDS ROAD,BARNWELL,SC,29812
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467
370178,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,77 WEST BARNEY STREET,GOUVERNEUR,NY,13642
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691
110190,FLINT RIVER HOSPITAL,"509 SUMTER STREET, BOX 770",MONTEZUMA,GA,31063
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203
330213,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,13367
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373
450770,CENTRAL TEXAS HOSPITAL,806 N CROCKETT,CAMERON,TX,76520
190044,AMERICAN LEGION HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417
460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,BEAVER,UT,84713
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895
220073,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,2780
340168,WILMINGTON TREATMENT CENTER,2520 TROY DRIVE,WILMINGTON,NC,28401
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314
370080,SHARE MEMORIAL HOSPITAL,800 SHARE DRIVE,ALVA,OK,73717
450489,MEDICAL ARTS HOSPITAL,2200 N BRYAN AVE,LAMESA,TX,79331
260004,COOPER COUNTY MEMORIAL HOSPITAL,17651 B HWY,BOONVILLE,MO,65233
